date,node_id,day_of_simulation,time_of_day_min,pH,temperature_C,TDS_mgl,DO_mgl,label,anomaly_type
2025-01-03,NODE_01,3,600,7.26,20.51,118,1.98,1,AC1_DO_only
2025-01-03,NODE_01,3,610,6.75,26.2,210,1.82,1,AC1_DO_only
2025-01-03,NODE_01,3,620,7.3,28.27,82,6.11,0,normal
2025-01-03,NODE_01,3,630,7.21,26.21,82,6.54,0,normal
2025-01-03,NODE_01,3,640,8.13,25.04,82,4.46,0,normal
2025-01-03,NODE_01,3,650,7.63,28.96,250,6.1,0,normal
2025-01-03,NODE_01,3,660,7.73,22.85,141,7.04,0,normal
2025-01-03,NODE_01,3,670,5.85,25.0,82,4.46,1,AC1_pH_low_only
2025-01-03,NODE_01,3,680,7.58,25.42,82,5.12,0,normal
2025-01-03,NODE_01,3,690,8.84,23.68,113,5.09,1,AC1_pH_high_only
2025-01-03,NODE_01,3,700,7.22,24.67,176,4.21,0,normal
2025-01-03,NODE_01,3,710,8.28,25.89,133,5.68,0,normal
2025-01-03,NODE_01,3,720,7.99,25.0,205,4.43,0,normal
2025-01-03,NODE_01,3,730,7.87,23.87,142,5.34,0,normal
2025-01-03,NODE_01,3,740,6.82,26.34,114,1.12,1,AC1_DO_only
2025-01-03,NODE_01,3,750,7.24,24.22,714,6.3,0,normal
2025-01-03,NODE_01,3,760,8.01,25.85,82,5.88,0,normal
2025-01-03,NODE_01,3,770,7.37,24.67,1296,3.93,1,AC2_DO_TDS
2025-01-03,NODE_01,3,780,7.46,24.38,82,4.29,0,normal
2025-01-03,NODE_01,3,790,8.36,21.56,82,4.11,0,normal
2025-01-03,NODE_01,3,800,6.74,24.41,178,1.12,1,AC1_DO_only
2025-01-03,NODE_01,3,810,9.0,23.54,199,4.78,1,AC1_pH_high_only
2025-01-03,NODE_01,3,820,5.61,25.61,265,2.67,1,AC2_DO_pH
2025-01-03,NODE_01,3,830,5.2,24.97,84,5.22,1,AC1_pH_low_only
2025-01-03,NODE_01,3,840,6.66,27.7,154,6.25,0,normal
2025-01-03,NODE_01,3,850,6.92,25.09,104,6.14,0,normal
2025-01-03,NODE_01,3,860,5.2,24.7,212,6.06,1,AC1_pH_low_only
2025-01-03,NODE_01,3,870,7.24,23.54,82,5.21,0,normal
2025-01-03,NODE_01,3,880,7.84,28.21,82,2.73,1,AC1_DO_only
2025-01-03,NODE_01,3,890,8.09,25.25,215,5.4,0,normal
2025-01-03,NODE_01,3,900,7.36,23.85,86,6.34,0,normal
2025-01-03,NODE_01,3,910,8.07,24.3,82,2.07,1,AC1_DO_only
2025-01-03,NODE_01,3,920,8.5,25.48,82,2.86,1,AC1_DO_only
2025-01-03,NODE_01,3,930,8.33,24.76,884,1.54,1,AC1_DO_only
2025-01-03,NODE_01,3,940,8.12,25.33,267,1.74,1,AC1_DO_only
2025-01-03,NODE_01,3,950,8.25,27.03,174,4.69,0,normal
2025-01-03,NODE_01,3,960,8.05,25.95,82,5.33,0,normal
2025-01-03,NODE_01,3,970,6.96,22.88,208,1.12,1,AC1_DO_only
2025-01-03,NODE_01,3,980,7.42,23.56,113,6.24,0,normal
2025-01-03,NODE_01,3,990,6.79,25.34,241,5.77,0,normal
2025-01-03,NODE_01,3,1000,8.22,25.91,82,4.98,0,normal
2025-01-03,NODE_01,3,1010,7.08,22.67,82,4.37,0,normal
2025-01-03,NODE_01,3,1020,9.0,24.31,82,5.95,1,AC1_pH_high_only
2025-01-03,NODE_01,3,1030,7.91,25.09,218,4.86,0,normal
2025-01-03,NODE_01,3,1040,7.13,23.63,146,4.28,0,normal
2025-01-03,NODE_01,3,1050,8.19,25.68,112,6.03,0,normal
2025-01-03,NODE_01,3,1060,8.16,23.44,82,1.12,1,AC1_DO_only
2025-01-03,NODE_01,3,1070,7.43,24.15,270,1.12,1,AC1_DO_only
2025-01-03,NODE_01,3,1080,6.94,24.38,198,5.28,0,normal
2025-01-03,NODE_01,3,1090,7.6,23.99,82,3.78,1,AC1_DO_only
2025-01-03,NODE_01,3,1100,5.62,22.62,88,4.67,1,AC1_pH_low_only
2025-01-03,NODE_01,3,1110,8.83,23.43,221,4.48,1,AC1_pH_high_only
2025-01-03,NODE_01,3,1120,7.15,23.51,82,1.12,1,AC1_DO_only
2025-01-03,NODE_01,3,1130,7.95,25.49,123,6.55,0,normal
2025-01-03,NODE_01,3,1140,7.11,23.28,119,4.92,0,normal
2025-01-03,NODE_01,3,1150,7.09,25.67,82,5.66,0,normal
2025-01-03,NODE_01,3,1160,7.94,25.58,157,1.32,1,AC1_DO_only
2025-01-03,NODE_01,3,1170,6.13,24.27,162,4.51,0,normal
2025-01-03,NODE_01,3,1180,8.6,26.25,82,2.47,1,AC2_DO_pH
2025-01-03,NODE_01,3,1190,7.82,23.92,96,2.25,1,AC1_DO_only
2025-01-03,NODE_01,3,1200,7.41,22.99,90,4.75,0,normal
2025-01-03,NODE_01,3,1210,8.32,25.65,82,4.82,0,normal
2025-01-03,NODE_01,3,1220,7.47,26.05,179,2.53,1,AC1_DO_only
2025-01-03,NODE_01,3,1230,5.2,24.43,1400,4.65,1,AC2_pH_TDS
2025-01-03,NODE_01,3,1240,8.55,24.29,205,5.81,1,AC1_pH_high_only
2025-01-03,NODE_01,3,1250,7.15,22.92,82,5.45,0,normal
2025-01-03,NODE_01,3,1260,8.82,23.79,143,6.3,1,AC1_pH_high_only
2025-01-03,NODE_01,3,1270,8.74,25.82,208,2.89,1,AC2_DO_pH
2025-01-03,NODE_01,3,1280,5.5,26.12,120,7.05,1,AC1_pH_low_only
2025-01-03,NODE_01,3,1290,7.61,26.98,140,5.24,0,normal
2025-01-03,NODE_01,3,1300,5.2,27.3,82,4.98,1,AC1_pH_low_only
2025-01-03,NODE_01,3,1310,6.33,24.21,202,6.22,0,normal
2025-01-03,NODE_01,3,1320,6.83,23.96,82,5.27,0,normal
2025-01-03,NODE_01,3,1330,6.9,25.05,82,4.88,0,normal
2025-01-03,NODE_01,3,1340,8.59,26.03,128,4.26,1,AC1_pH_high_only
2025-01-03,NODE_01,3,1350,8.25,25.02,122,4.16,0,normal
2025-01-03,NODE_01,3,1360,7.66,24.28,176,4.25,0,normal
2025-01-03,NODE_01,3,1370,7.08,22.77,236,1.18,1,AC1_DO_only
2025-01-03,NODE_01,3,1380,7.26,24.13,183,5.23,0,normal
2025-01-03,NODE_01,3,1390,7.19,28.2,232,5.42,0,normal
2025-01-03,NODE_01,3,1400,7.08,24.42,219,1.12,1,AC1_DO_only
2025-01-03,NODE_01,3,1410,6.87,23.64,82,1.34,1,AC1_DO_only
2025-01-03,NODE_01,3,1420,7.03,23.97,98,6.4,0,normal
2025-01-03,NODE_01,3,1430,8.6,25.16,131,6.24,1,AC1_pH_high_only
2025-01-04,NODE_01,4,0,5.82,26.66,1400,1.97,1,AC3_DO_pH_TDS
2025-01-04,NODE_01,4,10,7.2,20.51,1400,2.07,1,AC2_DO_TDS
2025-01-04,NODE_01,4,20,5.77,23.63,82,4.47,1,AC1_pH_low_only
2025-01-04,NODE_01,4,30,7.94,25.51,233,1.35,1,AC1_DO_only
2025-01-04,NODE_01,4,40,6.84,24.81,100,4.5,0,normal
2025-01-04,NODE_01,4,50,6.85,20.58,103,4.31,0,normal
2025-01-04,NODE_01,4,60,7.77,25.12,101,2.11,1,AC1_DO_only
2025-01-04,NODE_01,4,70,8.16,24.86,123,4.26,0,normal
2025-01-04,NODE_01,4,80,6.99,28.4,82,6.8,0,normal
2025-01-04,NODE_01,4,90,8.35,23.39,1170,5.64,1,AC1_TDS_only
2025-01-04,NODE_01,4,100,7.79,24.04,82,1.76,1,AC1_DO_only
2025-01-04,NODE_01,4,110,5.51,23.18,168,1.96,1,AC2_DO_pH
2025-01-04,NODE_01,4,120,7.71,27.14,151,5.5,0,normal
2025-01-04,NODE_01,4,130,6.97,23.1,155,1.74,1,AC1_DO_only
2025-01-04,NODE_01,4,140,7.81,24.16,139,4.76,0,normal
2025-01-04,NODE_01,4,150,7.47,22.67,1306,5.41,1,AC1_TDS_only
2025-01-04,NODE_01,4,160,6.66,23.85,197,4.97,0,normal
2025-01-04,NODE_01,4,170,5.2,24.27,151,1.12,1,AC2_DO_pH
2025-01-04,NODE_01,4,180,6.96,23.56,173,1.12,1,AC1_DO_only
2025-01-04,NODE_01,4,190,8.37,24.3,82,5.46,0,normal
2025-01-04,NODE_01,4,200,8.23,24.49,212,2.53,1,AC1_DO_only
2025-01-04,NODE_01,4,210,7.68,24.37,241,1.12,1,AC1_DO_only
2025-01-04,NODE_01,4,220,7.47,24.53,240,4.63,0,normal
2025-01-04,NODE_01,4,230,6.98,30.1,121,1.5,1,AC1_DO_only
2025-01-04,NODE_01,4,240,7.36,24.86,82,1.3,1,AC1_DO_only
2025-01-04,NODE_01,4,250,6.8,23.22,100,2.15,1,AC1_DO_only
2025-01-04,NODE_01,4,260,7.33,25.49,82,1.58,1,AC1_DO_only
2025-01-04,NODE_01,4,270,6.91,22.15,132,2.32,1,AC1_DO_only
2025-01-04,NODE_01,4,280,8.47,24.98,140,1.75,1,AC1_DO_only
2025-01-04,NODE_01,4,290,7.28,25.7,1216,1.12,1,AC2_DO_TDS
2025-01-04,NODE_01,4,300,6.96,24.88,82,6.16,0,normal
2025-01-04,NODE_01,4,310,7.13,24.72,82,5.36,0,normal
2025-01-04,NODE_01,4,320,8.31,26.02,82,1.12,1,AC1_DO_only
2025-01-04,NODE_01,4,330,5.22,29.21,162,4.67,1,AC1_pH_low_only
2025-01-04,NODE_01,4,340,6.75,25.33,155,1.12,1,AC1_DO_only
2025-01-04,NODE_01,4,350,6.92,20.51,144,2.85,1,AC1_DO_only
2025-01-04,NODE_01,4,360,8.26,23.84,82,1.86,1,AC1_DO_only
2025-01-04,NODE_01,4,370,6.6,23.94,150,2.09,1,AC1_DO_only
2025-01-04,NODE_01,4,380,8.42,25.64,124,4.76,0,normal
2025-01-04,NODE_01,4,390,8.55,24.09,92,1.99,1,AC2_DO_pH
2025-01-04,NODE_01,4,400,6.68,22.48,123,5.97,0,normal
2025-01-04,NODE_01,4,410,8.8,25.48,82,4.63,1,AC1_pH_high_only
2025-01-04,NODE_01,4,420,8.02,24.02,82,2.28,1,AC1_DO_only
2025-01-04,NODE_01,4,430,8.14,23.53,151,4.61,0,normal
2025-01-04,NODE_01,4,440,5.83,23.61,1400,5.61,1,AC2_pH_TDS
2025-01-04,NODE_01,4,450,5.61,25.19,154,4.06,1,AC1_pH_low_only
2025-01-04,NODE_01,4,460,5.2,24.74,177,1.23,1,AC2_DO_pH
2025-01-04,NODE_01,4,470,8.14,25.32,764,1.12,1,AC1_DO_only
2025-01-04,NODE_01,4,480,7.17,23.51,149,5.76,0,normal
2025-01-04,NODE_01,4,490,7.82,27.42,126,1.5,1,AC1_DO_only
2025-01-04,NODE_01,4,500,5.99,24.21,175,1.12,1,AC2_DO_pH
2025-01-04,NODE_01,4,510,8.25,23.84,140,4.54,0,normal
2025-01-04,NODE_01,4,520,7.98,21.23,1374,5.41,1,AC1_TDS_only
2025-01-04,NODE_01,4,530,8.12,23.99,1217,3.3,1,AC2_DO_TDS
2025-01-04,NODE_01,4,540,8.11,28.06,82,4.54,0,normal
2025-01-04,NODE_01,4,550,8.34,21.21,87,4.86,0,normal
2025-01-04,NODE_01,4,560,8.63,20.51,184,5.63,1,AC1_pH_high_only
2025-01-04,NODE_01,4,570,7.7,24.1,675,3.01,1,AC1_DO_only
2025-01-04,NODE_01,4,580,7.48,25.51,102,3.23,1,AC1_DO_only
2025-01-04,NODE_01,4,590,8.34,22.73,156,5.46,0,normal
2025-01-04,NODE_01,4,600,8.21,23.58,83,4.27,0,normal
2025-01-04,NODE_01,4,610,8.66,26.0,82,4.01,1,AC1_pH_high_only
2025-01-04,NODE_01,4,620,8.01,23.34,153,1.44,1,AC1_DO_only
2025-01-04,NODE_01,4,630,8.07,25.09,82,6.2,0,normal
2025-01-04,NODE_01,4,640,7.24,25.2,228,3.83,1,AC1_DO_only
2025-01-04,NODE_01,4,650,7.91,25.18,82,5.37,0,normal
2025-01-04,NODE_01,4,660,7.4,23.06,143,4.92,0,normal
2025-01-04,NODE_01,4,670,8.07,27.96,184,3.65,1,AC1_DO_only
2025-01-04,NODE_01,4,680,8.23,25.25,174,3.74,1,AC1_DO_only
2025-01-04,NODE_01,4,690,7.31,24.7,82,5.78,0,normal
2025-01-04,NODE_01,4,700,7.63,24.8,103,2.05,1,AC1_DO_only
2025-01-04,NODE_01,4,710,7.13,21.93,837,5.92,0,normal
2025-01-04,NODE_01,4,720,7.36,23.07,108,2.71,1,AC1_DO_only
2025-01-04,NODE_01,4,730,5.2,23.08,1120,1.69,1,AC3_DO_pH_TDS
2025-01-04,NODE_01,4,740,7.12,24.39,157,4.52,0,normal
2025-01-04,NODE_01,4,750,7.01,23.73,120,5.03,0,normal
2025-01-04,NODE_01,4,760,6.74,20.51,96,2.84,1,AC1_DO_only
2025-01-04,NODE_01,4,770,6.39,24.77,82,1.31,1,AC1_DO_only
2025-01-04,NODE_01,4,780,5.2,23.67,82,5.97,1,AC1_pH_low_only
2025-01-04,NODE_01,4,790,8.51,24.46,82,4.55,1,AC1_pH_high_only
2025-01-04,NODE_01,4,800,7.36,25.59,213,1.72,1,AC1_DO_only
2025-01-04,NODE_01,4,810,7.81,26.66,159,5.24,0,normal
2025-01-04,NODE_01,4,820,7.66,24.6,82,6.62,0,normal
2025-01-04,NODE_01,4,830,7.31,24.58,167,5.7,0,normal
2025-01-04,NODE_01,4,840,7.76,24.68,113,1.81,1,AC1_DO_only
2025-01-04,NODE_01,4,850,7.89,22.59,153,3.4,1,AC1_DO_only
2025-01-04,NODE_01,4,860,8.33,24.09,969,3.57,1,AC1_DO_only
2025-01-04,NODE_01,4,870,8.0,25.15,82,1.12,1,AC1_DO_only
2025-01-04,NODE_01,4,880,7.74,22.74,82,5.29,0,normal
2025-01-04,NODE_01,4,890,8.48,23.55,1331,5.65,1,AC1_TDS_only
2025-01-04,NODE_01,4,900,8.34,24.4,82,5.77,0,normal
2025-01-04,NODE_01,4,910,7.63,29.33,215,4.9,0,normal
2025-01-04,NODE_01,4,920,7.67,23.39,85,6.58,0,normal
2025-01-04,NODE_01,4,930,7.74,26.42,1058,4.97,1,AC1_TDS_only
2025-01-04,NODE_01,4,940,8.32,24.22,82,5.28,0,normal
2025-01-04,NODE_01,4,950,5.54,22.55,320,5.36,1,AC1_pH_low_only
2025-01-04,NODE_01,4,960,5.63,24.75,161,4.39,1,AC1_pH_low_only
2025-01-04,NODE_01,4,970,7.07,24.77,102,4.71,0,normal
2025-01-04,NODE_01,4,980,8.04,24.23,93,2.65,1,AC1_DO_only
2025-01-04,NODE_01,4,990,8.69,29.18,240,4.49,1,AC1_pH_high_only
2025-01-04,NODE_01,4,1000,7.82,23.82,574,2.73,1,AC1_DO_only
2025-01-04,NODE_01,4,1010,8.45,20.52,194,5.11,0,normal
2025-01-04,NODE_01,4,1020,5.2,24.81,82,2.82,1,AC2_DO_pH
2025-01-04,NODE_01,4,1030,7.43,23.67,175,4.9,0,normal
2025-01-04,NODE_01,4,1040,7.7,23.38,116,1.36,1,AC1_DO_only
2025-01-04,NODE_01,4,1050,7.35,23.13,119,5.81,0,normal
2025-01-04,NODE_01,4,1060,6.81,23.97,94,2.11,1,AC1_DO_only
2025-01-04,NODE_01,4,1070,7.38,25.22,165,1.12,1,AC1_DO_only
2025-01-04,NODE_01,4,1080,7.72,25.49,164,5.47,0,normal
2025-01-04,NODE_01,4,1090,8.6,25.64,82,5.39,1,AC1_pH_high_only
2025-01-04,NODE_01,4,1100,8.79,24.54,271,2.13,1,AC2_DO_pH
2025-01-04,NODE_01,4,1110,8.02,23.45,195,1.12,1,AC1_DO_only
2025-01-04,NODE_01,4,1120,6.5,23.83,186,5.46,0,normal
2025-01-04,NODE_01,4,1130,7.17,25.61,259,2.17,1,AC1_DO_only
2025-01-04,NODE_01,4,1140,7.62,25.17,283,1.45,1,AC1_DO_only
2025-01-04,NODE_01,4,1150,7.14,27.58,113,5.01,0,normal
2025-01-04,NODE_01,4,1160,6.04,25.85,211,7.11,0,normal
2025-01-04,NODE_01,4,1170,7.56,24.92,149,4.39,0,normal
2025-01-04,NODE_01,4,1180,7.85,25.87,811,5.93,0,normal
2025-01-04,NODE_01,4,1190,6.99,24.2,151,5.54,0,normal
2025-01-04,NODE_01,4,1200,7.38,24.72,82,4.97,0,normal
2025-01-04,NODE_01,4,1210,7.61,23.54,82,1.48,1,AC1_DO_only
2025-01-04,NODE_01,4,1220,6.61,24.24,138,2.29,1,AC1_DO_only
2025-01-04,NODE_01,4,1230,7.1,21.63,183,4.91,0,normal
2025-01-04,NODE_01,4,1240,7.0,24.53,205,4.54,0,normal
2025-01-04,NODE_01,4,1250,8.13,24.14,280,3.15,1,AC1_DO_only
2025-01-04,NODE_01,4,1260,5.2,26.57,226,6.81,1,AC1_pH_low_only
2025-01-04,NODE_01,4,1270,8.34,23.67,222,1.12,1,AC1_DO_only
2025-01-04,NODE_01,4,1280,7.77,23.71,272,7.32,0,normal
2025-01-04,NODE_01,4,1290,8.47,23.97,147,2.23,1,AC1_DO_only
2025-01-04,NODE_01,4,1300,7.27,24.97,138,4.77,0,normal
2025-01-04,NODE_01,4,1310,7.64,24.74,82,5.23,0,normal
2025-01-04,NODE_01,4,1320,7.07,29.1,105,6.35,0,normal
2025-01-04,NODE_01,4,1330,8.01,25.95,232,5.8,0,normal
2025-01-04,NODE_01,4,1340,5.34,24.63,1042,2.2,1,AC3_DO_pH_TDS
2025-01-04,NODE_01,4,1350,8.5,24.27,164,6.0,0,normal
2025-01-04,NODE_01,4,1360,7.19,23.27,134,1.74,1,AC1_DO_only
2025-01-04,NODE_01,4,1370,8.24,24.92,139,1.17,1,AC1_DO_only
2025-01-04,NODE_01,4,1380,8.42,26.79,82,4.36,0,normal
2025-01-04,NODE_01,4,1390,7.17,24.81,169,2.16,1,AC1_DO_only
2025-01-04,NODE_01,4,1400,8.44,24.3,201,2.25,1,AC1_DO_only
2025-01-04,NODE_01,4,1410,7.85,24.64,197,2.95,1,AC1_DO_only
2025-01-04,NODE_01,4,1420,7.27,23.58,82,5.01,0,normal
2025-01-04,NODE_01,4,1430,6.93,25.75,782,4.81,0,normal
2025-01-05,NODE_01,5,0,7.21,25.41,82,4.34,0,normal
2025-01-05,NODE_01,5,10,7.73,24.98,82,2.06,1,AC1_DO_only
2025-01-05,NODE_01,5,20,7.65,23.17,1253,5.67,1,AC1_TDS_only
2025-01-05,NODE_01,5,30,6.37,25.21,740,5.55,0,normal
2025-01-05,NODE_01,5,40,6.7,25.35,174,1.45,1,AC1_DO_only
2025-01-05,NODE_01,5,50,5.62,26.26,133,7.26,1,AC1_pH_low_only
2025-01-05,NODE_01,5,60,7.53,26.72,82,5.86,0,normal
2025-01-05,NODE_01,5,70,7.01,24.82,82,2.36,1,AC1_DO_only
2025-01-05,NODE_01,5,80,7.2,25.57,110,1.67,1,AC1_DO_only
2025-01-05,NODE_01,5,90,7.68,24.44,82,5.02,0,normal
2025-01-05,NODE_01,5,100,6.32,30.1,89,1.12,1,AC1_DO_only
2025-01-05,NODE_01,5,110,8.14,24.27,173,3.99,1,AC1_DO_only
2025-01-05,NODE_01,5,120,5.2,24.73,186,2.7,1,AC2_DO_pH
2025-01-05,NODE_01,5,130,5.2,21.58,109,2.78,1,AC2_DO_pH
2025-01-05,NODE_01,5,140,7.65,26.53,146,1.65,1,AC1_DO_only
2025-01-05,NODE_01,5,150,7.21,24.68,257,4.23,0,normal
2025-01-05,NODE_01,5,160,7.26,24.77,99,5.78,0,normal
2025-01-05,NODE_01,5,170,7.79,25.98,130,4.43,0,normal
2025-01-05,NODE_01,5,180,7.52,25.41,913,4.91,0,normal
2025-01-05,NODE_01,5,190,7.98,25.11,159,4.66,0,normal
2025-01-05,NODE_01,5,200,5.2,23.29,83,4.43,1,AC1_pH_low_only
2025-01-05,NODE_01,5,210,7.72,23.96,150,4.77,0,normal
2025-01-05,NODE_01,5,220,7.36,23.56,97,3.93,1,AC1_DO_only
2025-01-05,NODE_01,5,230,8.36,23.91,155,5.14,0,normal
2025-01-05,NODE_01,5,240,7.61,24.25,128,1.12,1,AC1_DO_only
2025-01-05,NODE_01,5,250,7.14,25.79,90,5.72,0,normal
2025-01-05,NODE_01,5,260,8.33,24.47,189,5.35,0,normal
2025-01-05,NODE_01,5,270,8.0,25.93,202,5.22,0,normal
2025-01-05,NODE_01,5,280,8.32,25.01,1240,5.14,1,AC1_TDS_only
2025-01-05,NODE_01,5,290,6.97,24.42,82,5.53,0,normal
2025-01-05,NODE_01,5,300,6.79,26.2,101,5.64,0,normal
2025-01-05,NODE_01,5,310,7.21,23.35,232,2.3,1,AC1_DO_only
2025-01-05,NODE_01,5,320,5.81,25.64,190,5.09,1,AC1_pH_low_only
2025-01-05,NODE_01,5,330,6.43,22.8,82,6.21,0,normal
2025-01-05,NODE_01,5,340,7.38,23.03,187,4.66,0,normal
2025-01-05,NODE_01,5,350,8.49,24.67,320,2.23,1,AC1_DO_only
2025-01-05,NODE_01,5,360,5.2,27.79,82,5.16,1,AC1_pH_low_only
2025-01-05,NODE_01,5,370,7.53,26.6,194,4.99,0,normal
2025-01-05,NODE_01,5,380,7.48,25.01,116,6.42,0,normal
2025-01-05,NODE_01,5,390,6.97,24.85,110,5.02,0,normal
2025-01-05,NODE_01,5,400,7.55,25.85,785,5.53,0,normal
2025-01-05,NODE_01,5,410,7.77,23.96,406,3.25,1,AC1_DO_only
2025-01-05,NODE_01,5,420,7.76,23.29,125,4.55,0,normal
2025-01-05,NODE_01,5,430,7.7,24.23,171,6.5,0,normal
2025-01-05,NODE_01,5,440,8.39,25.67,108,4.61,0,normal
2025-01-05,NODE_01,5,450,8.74,23.67,193,5.29,1,AC1_pH_high_only
2025-01-05,NODE_01,5,460,5.55,26.55,84,5.42,1,AC1_pH_low_only
2025-01-05,NODE_01,5,470,7.73,24.3,130,5.92,0,normal
2025-01-05,NODE_01,5,480,6.95,25.11,98,5.13,0,normal
2025-01-05,NODE_01,5,490,7.25,23.3,93,4.57,0,normal
2025-01-05,NODE_01,5,500,8.3,24.9,153,4.86,0,normal
2025-01-05,NODE_01,5,510,7.89,24.71,82,4.15,0,normal
2025-01-05,NODE_01,5,520,5.55,23.04,82,2.04,1,AC2_DO_pH
2025-01-05,NODE_01,5,530,5.2,22.49,175,6.56,1,AC1_pH_low_only
2025-01-05,NODE_01,5,540,7.54,25.79,82,2.91,1,AC1_DO_only
2025-01-05,NODE_01,5,550,7.7,25.0,177,1.58,1,AC1_DO_only
2025-01-05,NODE_01,5,560,7.2,24.15,688,1.8,1,AC1_DO_only
2025-01-05,NODE_01,5,570,7.29,24.81,222,6.56,0,normal
2025-01-05,NODE_01,5,580,7.5,24.31,190,1.83,1,AC1_DO_only
2025-01-05,NODE_01,5,590,8.07,22.9,82,5.76,0,normal
2025-01-05,NODE_01,5,600,7.6,30.1,176,4.88,0,normal
2025-01-05,NODE_01,5,610,5.71,25.39,118,6.29,1,AC1_pH_low_only
2025-01-05,NODE_01,5,620,5.67,24.82,82,4.53,1,AC1_pH_low_only
2025-01-05,NODE_01,5,630,7.99,25.22,147,3.03,1,AC1_DO_only
2025-01-05,NODE_01,5,640,8.07,25.2,82,5.22,0,normal
2025-01-05,NODE_01,5,650,8.17,23.98,86,5.66,0,normal
2025-01-05,NODE_01,5,660,7.34,25.71,106,5.62,0,normal
2025-01-05,NODE_01,5,670,5.56,22.3,82,1.79,1,AC2_DO_pH
2025-01-05,NODE_01,5,680,8.64,30.1,82,5.47,1,AC1_pH_high_only
2025-01-05,NODE_01,5,690,5.2,23.25,1133,2.71,1,AC3_DO_pH_TDS
2025-01-05,NODE_01,5,700,8.07,24.57,219,6.19,0,normal
2025-01-05,NODE_01,5,710,7.67,26.0,897,5.38,0,normal
2025-01-05,NODE_01,5,720,7.8,24.15,82,1.79,1,AC1_DO_only
2025-01-05,NODE_01,5,730,5.2,23.95,169,1.22,1,AC2_DO_pH
2025-01-05,NODE_01,5,740,7.39,25.84,150,5.44,0,normal
2025-01-05,NODE_01,5,750,7.49,25.51,260,1.9,1,AC1_DO_only
2025-01-05,NODE_01,5,760,5.2,23.42,122,6.45,1,AC1_pH_low_only
2025-01-05,NODE_01,5,770,7.57,24.71,82,4.58,0,normal
2025-01-05,NODE_01,5,780,8.05,23.38,134,4.72,0,normal
2025-01-05,NODE_01,5,790,9.0,23.57,82,4.59,1,AC1_pH_high_only
2025-01-05,NODE_01,5,800,6.72,24.71,82,4.49,0,normal
2025-01-05,NODE_01,5,810,7.21,26.75,194,5.0,0,normal
2025-01-05,NODE_01,5,820,8.02,29.32,82,4.09,0,normal
2025-01-05,NODE_01,5,830,5.7,25.38,126,2.76,1,AC2_DO_pH
2025-01-05,NODE_01,5,840,7.68,26.13,1128,5.21,1,AC1_TDS_only
2025-01-05,NODE_01,5,850,8.44,25.08,114,1.61,1,AC1_DO_only
2025-01-05,NODE_01,5,860,8.08,23.35,82,4.68,0,normal
2025-01-05,NODE_01,5,870,8.31,23.57,82,5.67,0,normal
2025-01-05,NODE_01,5,880,7.47,24.48,131,5.75,0,normal
2025-01-05,NODE_01,5,890,7.39,20.63,88,5.49,0,normal
2025-01-05,NODE_01,5,900,5.72,26.52,559,1.12,1,AC2_DO_pH
2025-01-05,NODE_01,5,910,8.25,23.81,82,4.95,0,normal
2025-01-05,NODE_01,5,920,7.25,22.2,82,6.04,0,normal
2025-01-05,NODE_01,5,930,5.2,24.64,169,4.61,1,AC1_pH_low_only
2025-01-05,NODE_01,5,940,7.95,24.97,107,4.46,0,normal
2025-01-05,NODE_01,5,950,6.77,23.92,82,2.28,1,AC1_DO_only
2025-01-05,NODE_01,5,960,6.33,24.52,82,5.53,0,normal
2025-01-05,NODE_01,5,970,7.93,24.07,850,5.93,0,normal
2025-01-05,NODE_01,5,980,6.11,24.69,82,1.12,1,AC1_DO_only
2025-01-05,NODE_01,5,990,7.98,24.73,143,4.76,0,normal
2025-01-05,NODE_01,5,1000,7.91,26.15,763,5.43,0,normal
2025-01-05,NODE_01,5,1010,7.62,26.22,157,1.98,1,AC1_DO_only
2025-01-05,NODE_01,5,1020,7.42,24.55,207,2.28,1,AC1_DO_only
2025-01-05,NODE_01,5,1030,5.2,25.07,82,6.62,1,AC1_pH_low_only
2025-01-05,NODE_01,5,1040,6.23,24.91,128,4.9,0,normal
2025-01-05,NODE_01,5,1050,8.27,26.43,193,4.93,0,normal
2025-01-05,NODE_01,5,1060,7.31,24.18,85,4.62,0,normal
2025-01-05,NODE_01,5,1070,6.9,23.02,157,6.01,0,normal
2025-01-05,NODE_01,5,1080,8.29,25.9,122,5.24,0,normal
2025-01-05,NODE_01,5,1090,7.98,24.59,82,4.27,0,normal
2025-01-05,NODE_01,5,1100,7.73,25.16,131,5.47,0,normal
2025-01-05,NODE_01,5,1110,8.81,25.43,82,4.38,1,AC1_pH_high_only
2025-01-05,NODE_01,5,1120,8.04,24.18,176,4.95,0,normal
2025-01-05,NODE_01,5,1130,7.3,25.33,153,2.86,1,AC1_DO_only
2025-01-05,NODE_01,5,1140,7.45,24.61,109,5.1,0,normal
2025-01-05,NODE_01,5,1150,6.82,22.73,105,5.07,0,normal
2025-01-05,NODE_01,5,1160,7.51,23.77,228,4.42,0,normal
2025-01-05,NODE_01,5,1170,8.49,25.05,124,4.2,0,normal
2025-01-05,NODE_01,5,1180,8.28,24.59,82,1.56,1,AC1_DO_only
2025-01-05,NODE_01,5,1190,6.99,25.06,82,1.65,1,AC1_DO_only
2025-01-05,NODE_01,5,1200,5.2,23.92,1057,6.13,1,AC2_pH_TDS
